bathrooms,house_condition,house_grade,schools_nearby,built_year,house_area,living_area,inflation_rate,bedrooms,floors,living_area,price
2,3,6,1,1952,1360,2040,-0.3,4,1,2040,377000
1,3,6,1,1952,520,1030,-0.3,1,1,1030,383500
2,3,6,1,1950,1210,1620,-0.3,4,1,1620,357370
1,3,6,1,1952,1380,1320,-0.3,3,1,1320,383500
1,4,8,1,1956,960,1020,-0.3,3,1,1020,448500
1,4,8,1,1954,1160,1160,-0.3,3,1,1160,422500
2,4,8,1,1956,720,960,-0.3,4,1,960,441854.4
2,4,8,1,1956,930,1320,-0.3,3,1,1320,455000
2,4,8,1,1963,1620,1890,-0.3,4,1,1890,552500
3,4,8,1,1959,1760,2310,-0.3,3,1,2310,497243.5
2,4,8,1,1960,1830,1860,-0.3,3,1,1860,517400
2,4,8,1,1960,1270,1850,-0.3,3,1,1850,507000
1,4,8,1,1965,840,1240,-0.3,2,1,1240,594750
2,4,8,1,1960,1710,1700,-0.3,3,1,1700,516100
3,4,8,1,1959,1290,2160,-0.3,3,1,2160,494000
2,4,8,1,1963,1330,1900,-0.3,4,1,1900,565500
3,4,8,1,1969,1250,1550,-0.3,3,1,1550,652600
1,4,8,1,1959,1110,1380,-0.3,2,1,1380,495235
2,3,6,1,1952,1880,2230,-0.3,3,1,2230,389350
1,4,8,1,1959,980,1200,-0.3,2,1,1200,494000
2,4,8,1,1960,1130,1400,-0.3,3,1,1400,507000
2,4,8,1,1967,1470,1820,-0.3,4,1,1820,625300
2,3,6,1,1952,1550,1860,-0.3,3,1,1860,390000
1,3,6,1,1952,1550,1500,-0.3,7,1,1500,378300
1,4,8,1,1954,1000,1500,-0.3,4,1,1500,422614.4
1,3,6,1,1948,1600,1600,-0.3,3,1,1600,312000
3,4,8,1,1971,1310,1910,-0.3,4,1,1910,685750
2,4,8,1,1969,1100,1230,-0.3,3,1,1230,663000
2,4,8,1,1965,1100,2260,-0.3,4,1,2260,585000
2,3,6,1,1952,1040,1040,-0.3,3,1,1040,377000
1,3,6,1,1950,1020,1230,-0.3,4,1,1230,355550
3,4,8,1,1971,1700,2620,-0.3,5,1,2620,686400
1,3,6,1,1948,700,1250,-0.3,2,1,1250,322400
3,3,6,1,1951,1750,2260,-0.3,4,1,2260,360750
2,4,8,1,1956,1320,1320,-0.3,2,1,1320,455000
1,3,6,1,1941,1200,1570,-0.3,3,1,1570,208000
2,3,6,1,1940,1010,1010,-0.3,3,1,1010,191750
1,3,6,1,1945,960,1370,-0.3,3,1,1370,272935
2,3,6,1,1948,1010,1660,-0.3,3,1,1660,325000
1,4,8,1,1956,790,1070,-0.3,1,1,1070,455000
1,4,8,1,1954,1330,1250,-0.3,3,1,1250,416000
2,3,6,1,1944,1160,1470,-0.3,3,1,1470,259350
1,3,6,1,1950,1080,1100,-0.3,3,1,1100,344500
3,3,6,1,1950,1100,1780,-0.3,5,1,1780,348985
2,4,8,1,1963,1110,1330,-0.3,4,1,1330,552500
3,4,8,1,1962,1330,1830,-0.3,3,1,1830,545993.5
2,3,6,1,1949,1020,1290,-0.3,3,1,1290,331500
2,4,8,1,1961,1450,1880,-0.3,3,1,1880,526500
2,4,8,1,1953,1250,1300,-0.3,3,1,1300,397800
3,4,8,1,1953,1400,2200,-0.3,5,1,2200,402870
2,3,6,1,1945,820,1470,-0.3,3,1,1470,266500
3,4,8,1,1965,1150,1820,-0.3,3,1,1820,592995
2,3,6,1,1947,1290,1670,-0.3,3,1,1670,308100
1,3,6,1,1952,1000,1090,-0.3,3,1,1090,383500
2,4,8,1,1956,1040,1310,-0.3,2,1,1310,445900
2,4,8,1,1954,1480,1500,-0.3,3,1,1500,409500
2,4,8,1,1971,1810,2170,-0.9,5,1,2170,683654.4
3,4,8,1,1959,1750,1760,-0.9,5,1,1760,500370
2,3,6,1,1948,1000,1860,-0.9,3,1,1860,318500
2,3,6,1,1948,1550,1510,-0.9,3,1,1510,324935
2,3,6,1,1946,1240,1240,-0.9,4,1,1240,286000
1,3,6,1,1945,810,1090,-0.9,2,1,1090,267800
1,3,6,1,1951,1450,1170,-0.9,3,1,1170,373100
2,3,6,1,1943,1490,2488,-0.9,3,1,2488,239200
1,4,8,1,1961,840,1630,-0.9,2,1,1630,520000
3,4,8,1,1968,1600,2220,-0.9,6,1,2220,646490
3,4,8,1,1967,1340,1440,-0.9,4,1,1440,630500
1,4,8,1,1969,1160,1730,-0.9,4,1,1730,651300
2,4,8,1,1968,1470,1840,-0.9,4,1,1840,633860.5
2,3,6,1,1952,1050,1130,-0.9,3,1,1130,390000
2,4,8,1,1961,2110,1480,-0.9,2,1,1480,520000
2,3,6,1,1945,1430,1940,-0.9,5,1,1940,273000
1,3,6,1,1945,1340,1800,-0.9,3,1,1800,273000
2,4,8,1,1959,1140,1820,-0.9,4,1,1820,493935
3,4,8,1,1961,1360,2730,-0.9,3,1,2730,533000
2,4,8,1,1970,780,1470,-0.9,3,1,1470,681200
1,3,6,1,1947,1200,1200,-0.9,2,1,1200,301600
1,3,6,1,1948,1150,1760,-0.9,3,1,1760,312000
2,4,8,1,1965,1300,1930,-0.9,4,1,1930,589550
2,4,8,1,1958,960,1650,-0.9,3,1,1650,487500
3,4,8,1,1968,1450,1420,-0.9,5,1,1420,643500
1,4,8,1,1966,950,1430,-0.9,3,1,1430,606450
1,3,6,1,1950,1020,1820,-0.9,3,1,1820,349700
3,3,6,1,1948,1030,1490,-0.9,3,1,1490,325000
1,3,6,1,1942,1150,1290,-0.9,3,1,1290,214500
1,3,6,1,1947,830,1140,-0.9,2,1,1140,297700
3,3,6,1,1952,1490,1930,-0.9,5,1,1930,379600
1,3,6,1,1944,1010,1170,-0.9,3,1,1170,245700
2,3,6,1,1945,1370,1550,-0.9,4,1,1550,273000
2,3,6,1,1952,1560,2460,-0.9,4,1,2460,389935
2,4,8,1,1955,1170,1180,-0.9,3,1,1180,435500
2,4,8,1,1959,1330,1590,-0.9,3,1,1590,501800
2,4,8,1,1960,1460,2030,-0.9,3,1,2030,513500
3,4,8,1,1959,1210,1800,-0.9,3,1,1800,500500
2,3,6,1,1952,1680,1990,-0.9,3,1,1990,375700
2,4,8,1,1965,1670,2590,-0.9,4,1,2590,592800
1,4,8,1,1964,1050,1380,-0.9,3,1,1380,572000
3,4,8,1,1960,1160,1910,-0.9,4,1,1910,513500
2,4,8,1,1958,800,1280,-0.9,3,1,1280,484250
1,3,6,1,1947,1130,1320,-0.9,3,1,1320,308100
1,4,8,1,1957,920,1460,-0.9,2,1,1460,462800
2,3,6,1,1951,1350,1900,-0.9,3,1,1900,363935
2,3,6,1,1950,1090,1470,-0.9,3,1,1470,351000
1,3,6,1,1950,1500,1350,-0.9,3,1,1350,351000
3,3,6,1,1949,1800,2320,-0.9,4,1,2320,334100
2,4,8,1,1965,1030,1100,-0.9,3,1,1100,597350
2,4,8,1,1957,1170,920,-0.9,3,1,920,468000
2,4,8,1,1955,1550,1720,-0.9,4,1,1720,429000
2,4,8,1,1954,1530,1850,-0.9,3,1,1850,412100
2,3,6,1,1947,1260,1760,-0.9,3,1,1760,308100
3,4,8,1,1971,1380,2270,-0.9,4,1,2270,682500
1,4,8,1,1960,960,1350,-0.9,2,1,1350,513500
3,4,8,1,1958,1110,1820,-0.9,4,1,1820,481000
1,3,6,1,1948,990,1210,-0.9,3,1,1210,325000
3,3,6,1,1952,1250,1540,-0.9,3,1,1540,390000
2,3,6,1,1950,1750,1430,-0.9,5,1,1430,350870
2,4,8,1,1957,1060,1060,-0.9,3,1,1060,460200
2,3,6,1,1946,1010,1750,-0.9,4,1,1750,286000
2,3,6,1,1945,1190,1190,-0.9,2,1,1190,273000
2,3,6,1,1948,1180,1790,-0.9,3,1,1790,318500
2,3,6,1,1948,1310,1850,-0.9,6,1,1850,312000
1,3,6,1,1947,870,820,-0.9,2,1,820,305500
1,3,6,1,1950,1400,1680,-0.9,5,1,1680,356200
2,4,8,1,1958,1290,1640,-0.9,3,1,1640,474500
2,3,6,1,1950,1210,1210,-0.9,3,1,1210,349700
1,3,6,1,1952,740,1400,-0.9,1,1,1400,388700
2,4,8,1,1953,1490,1350,-0.9,3,1,1350,403000
2,4,8,1,1953,1340,1540,-0.9,3,1,1540,402350
2,4,8,1,1965,1680,1760,-0.9,3,1,1760,585000
3,4,8,1,1963,1170,1470,-0.9,3,1,1470,552500
2,4,8,1,1967,1590,2590,-0.9,3,1,2590,630500
1,4,8,1,1969,1060,1350,-0.9,3,1,1350,650000
2,4,8,1,1965,970,1650,-0.9,3,1,1650,598000
3,4,8,1,1963,1290,1550,-0.9,3,1,1550,568100
2,4,8,1,1962,990,1520,-0.9,4,1,1520,540800
3,4,8,1,1969,2100,1330,-0.9,3,1,1330,657800
2,3,6,1,1949,1260,1570,-0.9,3,1,1570,338975
3,4,8,1,1965,1400,3080,-0.9,4,1,3080,591240
2,3,6,1,1941,850,1540,-0.9,4,1,1540,209300
2,3,6,1,1943,1080,1090,-0.9,3,1,1090,240500
3,4,8,1,1965,1490,2450,-0.9,3,1,2450,587600
2,3,6,1,1948,790,1330,-0.9,3,1,1330,314600
2,3,6,1,1948,1200,1920,-0.9,4,1,1920,311870
1,3,6,1,1951,1060,1400,-0.9,3,1,1400,362700
2,3,6,1,1950,1380,1650,-0.9,3,1,1650,353600
2,4,8,1,1953,1410,1550,-0.9,3,1,1550,399100
1,3,6,1,1938,920,1010,-0.9,3,1,1010,162500
3,4,8,1,1970,1350,1940,-0.9,5,1,1940,674700
2,4,8,1,1965,1420,2020,-0.9,3,1,2020,598000
2,4,8,1,1959,1060,1990,-0.9,4,1,1990,497900
3,3,6,1,1951,1310,1780,-0.9,4,1,1780,373750
1,3,6,1,1951,910,890,-0.9,2,1,890,364000
3,3,6,1,1949,1240,1810,-0.9,3,1,1810,327210
2,4,8,1,1971,1080,1510,-0.9,3,1,1510,682500
1,3,6,1,1944,790,1030,-0.9,2,1,1030,260000
1,3,6,1,1949,800,940,-0.9,3,1,940,338000
2,3,6,1,1945,1250,1320,-0.9,3,1,1320,273000
1,3,6,1,1943,770,1060,-0.9,2,1,1060,234000
1,4,8,1,1953,910,1170,-0.9,3,1,1170,397800
1,4,8,1,1965,1470,1770,-0.9,3,1,1770,598000
3,4,8,1,1961,1660,2330,-0.9,6,1,2330,520000
2,4,8,1,1958,710,1690,-0.9,3,1,1690,487500
1,4,8,1,1961,720,1460,-0.9,2,1,1460,526500
2,4,8,1,1959,1340,1350,-0.9,2,1,1350,495300
2,4,8,1,1960,870,1500,-0.9,3,1,1500,513500
1,4,8,1,1965,1080,1700,-0.9,4,1,1700,592800
2,3,6,1,1952,1250,1270,-0.9,3,1,1270,383500
2,3,6,1,1950,1010,1490,-0.9,4,1,1490,357500
2,4,8,1,1969,1000,1510,-0.9,4,1,1510,660985
2,3,6,1,1947,1580,1400,-0.9,3,1,1400,303550
2,3,6,1,1948,1170,1140,-0.9,3,1,1140,326040
1,3,6,1,1942,1300,1360,-0.9,3,1,1360,220447.5
3,4,8,1,1966,1260,2470,-0.9,4,1,2470,604012.5
3,4,8,1,1970,1440,2580,-0.9,3,1,2580,676000
2,3,6,1,1950,1420,1540,-0.9,3,1,1540,350870
2,3,6,1,1947,1690,1690,-0.9,4,1,1690,305500
3,3,6,1,1952,1500,1420,-0.9,3,1,1420,377000
2,3,6,1,1952,1210,1670,-0.9,3,1,1670,390000
1,4,8,1,1958,990,1230,-0.9,2,1,1230,474500
1,3,6,1,1940,730,1790,-0.9,1,1,1790,182000
1,3,6,1,1951,1310,1600,-0.9,3,1,1600,364000
1,3,6,1,1944,1250,1040,-0.9,2,1,1040,260000
2,3,6,1,1944,1010,980,-0.9,3,1,980,252200
1,3,6,1,1952,970,2040,-0.9,3,1,2040,390000
3,3,6,1,1952,1390,1790,-0.9,5,1,1790,377000
2,3,6,1,1944,1520,1240,-0.9,3,1,1240,258050
3,4,8,1,1953,1350,2150,-0.9,4,1,2150,396500
2,4,8,1,1957,850,1150,-0.9,2,1,1150,461500
2,4,8,1,1956,1070,1660,-0.9,4,1,1660,453921
1,4,8,1,1959,1250,1250,-0.9,3,1,1250,500500
1,4,8,1,1961,890,1190,-0.9,2,1,1190,531700
3,4,8,1,1958,1800,1480,-0.9,4,1,1480,483600
2,4,8,1,1962,1190,2350,-0.9,3,1,2350,539500
3,3,6,1,1951,1170,1610,-0.9,4,1,1610,372170.5
2,4,8,1,1958,1100,1480,-0.9,3,1,1480,484900
3,4,8,1,1961,1520,1880,-0.9,4,1,1880,526500
2,4,8,1,1956,670,1500,-0.9,2,1,1500,442000
1,3,6,1,1942,1190,1230,-0.9,3,1,1230,217035
1,4,8,1,1954,750,1530,-0.9,2,1,1530,416000
2,4,8,1,1956,1790,1660,-0.9,4,1,1660,439400
1,3,6,1,1938,1000,1350,-0.9,2,1,1350,149500
1,4,8,1,1969,680,1620,-0.9,2,1,1620,650000
2,3,6,1,1947,1280,1590,-0.9,3,1,1590,301600
2,4,8,1,1957,1220,1840,-0.9,4,1,1840,468000
3,3,6,1,1948,1140,1550,-0.9,3,1,1550,311998.7
3,4,8,1,1957,2700,2728,-0.9,4,1,2728,464100
2,4,8,1,1961,2020,1950,-0.9,3,1,1950,526500
1,3,6,1,1946,1120,1670,-0.9,2,1,1670,279500
3,4,8,1,1966,730,980,-0.9,2,1,980,603200
2,4,8,1,1967,1030,1390,-0.9,2,1,1390,630500
1,3,6,1,1952,1510,1330,-0.9,3,1,1330,388700
1,3,6,1,1952,1280,1630,-0.9,3,1,1630,389350
3,4,8,1,1963,1430,1980,-0.9,5,1,1980,559000
3,4,8,1,1968,1410,2850,-0.9,5,1,2850,643760
1,3,6,1,1944,1200,1060,-0.9,2,1,1060,245700
1,4,8,1,1957,890,1270,-0.9,3,1,1270,465400
1,4,8,1,1954,1160,1620,-0.9,3,1,1620,421200
1,4,8,1,1954,1070,1360,-0.9,2,1,1360,416000
3,4,8,1,1965,1030,1320,-0.9,4,1,1320,585000
3,3,6,1,1952,1300,2090,-0.9,4,1,2090,382785
2,4,8,1,1957,1170,2080,-0.9,4,1,2080,463450
3,4,8,1,1971,1580,1880,-0.9,5,1,1880,687700
2,3,6,1,1950,1470,1440,-0.9,3,1,1440,351000
2,3,6,1,1939,1420,1200,-0.1,3,1,1200,150150
2,4,8,1,1957,2680,1230,-0.1,4,1,1230,396000
3,4,8,1,1971,1690,2830,-0.1,5,1,2830,583000
1,4,8,1,1966,1030,1400,-0.1,2,1,1400,515900
2,3,6,1,1951,1100,1650,-0.1,3,1,1650,307890
2,3,6,1,1951,1630,2090,-0.1,3,1,2090,308000
2,3,6,1,1947,1010,1490,-0.1,3,1,1490,257400
3,4,8,1,1971,1770,2990,-0.1,3,1,2990,577500
3,3,6,1,1952,1560,2360,-0.1,3,1,2360,324500
1,4,8,1,1957,860,1130,-0.1,3,1,1130,388300
3,4,8,1,1957,1140,2020,-0.1,3,1,2020,398200
2,3,6,1,1946,1320,1940,-0.1,3,1,1940,239800
1,3,6,1,1942,1010,1440,-0.1,3,1,1440,192500
2,3,6,1,1944,800,820,-0.1,3,1,820,210100
1,3,6,1,1948,1050,1500,-0.1,3,1,1500,275000
1,4,8,1,1956,1110,2010,-0.1,3,1,2010,379500
1,4,8,1,1954,860,1510,-0.1,3,1,1510,345345
2,4,8,1,1970,1430,1450,-0.1,3,1,1450,569800
2,3,6,1,1944,1060,1580,-0.1,3,1,1580,216700
2,4,8,1,1958,1410,2090,-0.1,3,1,2090,404250
2,4,8,1,1958,1310,1090,-0.1,3,1,1090,401500
4,4,8,1,1960,1310,1930,-0.1,5,1,1930,429000
3,4,8,1,1961,1710,1860,-0.1,4,1,1860,447700
2,4,8,1,1959,1000,1740,-0.1,4,1,1740,417890
2,4,8,1,1961,960,1840,-0.1,4,1,1840,444400
2,4,8,1,1967,1160,1660,-0.1,2,1,1660,532400
2,4,8,1,1960,1200,1460,-0.1,4,1,1460,436700
2,4,8,1,1963,1520,1520,-0.1,4,1,1520,467500
3,4,8,1,1954,980,1590,-0.1,4,1,1590,357500
1,3,6,1,1946,900,900,-0.1,2,1,900,240900
2,4,8,1,1959,1280,1330,-0.1,3,1,1330,423500
2,4,8,1,1960,1260,1500,-0.1,3,1,1500,429000
1,4,8,1,1959,1230,1270,-0.1,3,1,1270,425700
3,4,8,1,1965,1340,1820,-0.1,5,1,1820,500500
3,4,8,1,1966,1180,1970,-0.1,3,1,1970,511500
2,4,8,1,1968,740,1570,-0.1,2,1,1570,548900
1,4,8,1,1955,720,840,-0.1,2,1,840,362285
2,4,8,1,1954,1150,1680,-0.1,3,1,1680,346500
2,4,8,1,1969,1320,1720,-0.1,4,1,1720,561000
2,4,8,1,1963,1070,2630,-0.1,3,1,2630,475200
2,4,8,1,1965,990,1980,-0.1,2,1,1980,497200
2,4,8,1,1965,1250,2270,-0.1,4,1,2270,500500
2,4,8,1,1954,1370,1490,-0.1,3,1,1490,352000
3,4,8,1,1971,1240,1780,-0.1,5,1,1780,577500
1,3,6,1,1943,920,1250,-0.1,3,1,1250,203500
2,3,6,1,1952,1300,1710,-0.1,3,1,1710,324170
1,3,6,1,1951,780,1030,-0.1,2,1,1030,313500
1,3,6,1,1944,1380,1310,-0.1,2,1,1310,220000
3,4,8,1,1961,1350,2470,-0.1,3,1,2470,442200
1,4,8,1,1959,1560,1640,-0.1,3,1,1640,426250
2,4,8,1,1964,1470,1760,-0.1,4,1,1760,489500
1,3,6,1,1949,810,1240,-0.1,2,1,1240,278850
2,4,8,1,1960,930,1320,-0.1,2,1,1320,428175
1,4,8,1,1967,890,1310,-0.1,2,1,1310,522500
3,4,8,1,1965,1170,1980,-0.1,4,1,1980,500500
2,4,8,1,1963,980,1970,-0.1,3,1,1970,478500
2,4,8,1,1962,1340,1550,-0.1,3,1,1550,456500
3,3,6,1,1950,1900,2120,-0.1,4,1,2120,297000
2,4,8,1,1969,1480,2040,-0.1,3,1,2040,561000
2,4,8,1,1960,1480,1930,-0.1,3,1,1930,434500
2,4,8,1,1958,1270,1280,-0.1,2,1,1280,401500
2,4,8,1,1955,1840,2160,-0.1,4,1,2160,359700
3,4,8,1,1969,1260,2460,-0.1,5,1,2460,561000
2,4,8,1,1967,1600,2210,-0.1,3,1,2210,528000
3,4,8,1,1963,1730,1730,-0.1,6,1,1730,472230
2,4,8,1,1960,1910,2130,-0.1,4,1,2130,429000
1,4,8,1,1963,700,1470,-0.1,3,1,1470,478500
2,3,6,1,1952,1440,1590,-0.1,2,1,1590,330000
3,3,6,1,1948,1540,2230,-0.1,3,1,2230,269500
1,3,6,1,1952,1280,1380,-0.1,3,1,1380,326150
2,3,6,1,1949,1750,1730,-0.1,3,1,1730,286000
2,4,8,1,1977,1640,1940,-0.1,3,1,1940,376200
3,4,8,1,1958,1680,1590,-0.1,5,1,1590,404250
2,4,8,1,1971,1350,2320,-0.1,3,1,2320,577500
3,3,6,1,1950,1088,1536,-0.1,4,1,1536,295900
1,3,6,1,1948,790,1970,-0.1,2,1,1970,270050
1,3,6,1,1944,1000,1240,-0.1,2,1,1240,220000
1,3,6,1,1942,770,1150,-0.1,2,1,1150,193600
2,4,8,1,1957,1950,2330,-0.1,3,1,2330,397100
3,4,8,1,1958,1200,1780,-0.1,4,1,1780,412500
2,4,8,1,1958,1390,1240,-0.1,3,1,1240,411565
1,3,6,1,1952,1120,1480,-0.1,2,1,1480,319000
1,4,8,1,1961,800,1560,-0.1,2,1,1560,444950
1,3,6,1,1943,1190,1380,-0.1,4,1,1380,203500
2,4,8,1,1955,1360,1880,-0.1,3,1,1880,361900
1,3,6,1,1945,1410,1810,-0.1,3,1,1810,232100
2,4,8,1,1963,1260,1630,-0.1,3,1,1630,478500
3,4,8,1,1969,1320,2050,-0.1,5,1,2050,560450
2,3,6,1,1948,2090,1700,-0.1,3,1,1700,273350
1,3,6,1,1949,940,1900,-0.1,2,1,1900,280500
1,4,8,1,1954,1040,1160,-0.1,3,1,1160,357445
2,4,8,1,1971,970,1610,-0.1,2,1,1610,583000
2,4,8,1,1967,840,1220,-0.1,3,1,1220,528000
3,4,8,1,1963,1340,2080,-0.1,3,1,2080,475750
3,3,6,1,1948,1250,1560,-0.1,3,1,1560,269500
2,4,8,1,1956,1320,1310,-0.1,3,1,1310,385000
2,3,6,1,1948,2100,1300,-0.1,3,1,1300,269500
1,4,8,1,1953,720,980,-0.1,2,1,980,341000
3,4,8,1,1957,1840,2120,-0.1,4,1,2120,387750
2,3,6,1,1952,1370,1730,-0.1,4,1,1730,322905
2,3,6,1,1950,1460,1580,-0.1,3,1,1580,291500
1,3,6,1,1944,1090,1300,-0.1,3,1,1300,216700
1,4,8,1,1955,1080,1100,-0.1,3,1,1100,362450
2,4,8,1,1959,1140,1300,-0.1,2,1,1300,417890
2,4,8,1,1960,1060,1680,-0.1,5,1,1680,434500
3,4,8,1,1962,1340,1870,-0.1,5,1,1870,459250
2,3,6,1,1946,1290,1650,-0.1,3,1,1650,236500
2,3,6,1,1952,1030,1710,-0.1,4,1,1710,324500
2,4,8,1,1961,1470,1470,-0.1,3,1,1470,441100
2,4,8,1,1966,2040,1790,-0.1,3,1,1790,514250
2,3,6,1,1944,1320,1420,-0.1,3,1,1420,209000
2,4,8,1,1970,740,1830,-0.1,3,1,1830,569745
1,3,6,1,1951,1650,1650,-0.1,4,1,1650,310750
3,4,8,1,1966,1420,1710,-0.1,4,1,1710,511500
2,4,8,1,1964,1750,1810,-0.1,3,1,1810,489500
2,3,6,1,1950,1400,1210,-0.1,3,1,1210,301400
1,3,6,1,1951,880,1190,-0.1,2,1,1190,308000
1,3,6,1,1940,980,1140,-0.1,3,1,1140,158400
1,3,6,1,1952,1580,1180,-0.1,3,1,1180,329945
1,3,6,1,1951,1160,1600,-0.1,3,1,1600,313500
2,4,8,1,1970,1930,1810,-0.1,2,1,1810,566500
1,4,8,1,1970,1040,1780,-0.1,2,1,1780,566500
2,3,6,1,1944,1190,2240,-0.1,3,1,2240,214500
1,3,6,1,1942,1280,1170,-0.1,3,1,1170,192500
1,3,6,1,1953,890,1160,-0.1,2,1,1160,332200
1,3,6,1,1945,1080,1080,-0.1,2,1,1080,223300
1,3,6,1,1944,1120,1690,-0.1,3,1,1690,215270
3,4,8,1,1954,1340,2260,-0.1,4,1,2260,352000
2,4,8,1,1955,1820,1440,-0.1,4,1,1440,364650
2,4,8,1,1956,910,1310,-0.1,4,1,1310,371800
1,4,8,1,1961,1030,1890,-0.1,2,1,1890,451000
2,4,8,1,1960,1590,1320,-0.1,3,1,1320,434500
1,4,8,1,1962,1060,1470,-0.1,3,1,1470,462000
2,4,8,1,1966,1430,1530,-0.1,3,1,1530,511500
2,4,8,1,1967,1070,1240,-0.1,3,1,1240,529650
2,4,8,1,1958,1640,1340,-0.1,3,1,1340,412500
2,4,8,1,1960,1190,1870,-0.1,5,1,1870,429000
2,4,8,1,1966,1080,1660,-0.1,4,1,1660,520960
1,3,6,1,1941,830,1092,-0.1,2,1,1092,176000
3,4,8,1,1966,1510,1760,-0.1,5,1,1760,511500
1,4,8,1,1954,700,1150,-0.1,1,1,1150,346500
2,4,8,1,1955,1130,1590,-0.1,3,1,1590,360800
1,3,6,1,1944,950,1000,-0.1,2,1,1000,212300
1,4,8,1,1963,1310,1350,-0.1,2,1,1350,471845
2,4,8,1,1958,1410,2090,-0.1,3,1,2090,412500
2,4,8,1,1957,1780,1160,-0.1,4,1,1160,388300
1,3,6,1,1946,710,940,-0.1,2,1,940,238150
3,3,6,1,1948,1420,1710,-0.1,3,1,1710,269500
1,3,6,1,1952,1260,1180,-0.1,3,1,1180,330000
1,3,6,1,1951,720,1030,-0.1,2,1,1030,313500
2,4,8,1,1953,1420,2011,0.7,3,1,2011,651000
2,4,8,1,1955,1570,1410,0.7,3,1,1410,703500
2,4,8,1,1954,2190,1980,0.7,3,1,1980,657300
3,3,6,1,1949,1030,1010,0.7,5,1,1010,535500
1,3,6,1,1948,1400,1070,0.7,3,1,1070,516600
1,4,8,1,1971,1080,1960,0.7,3,1,1960,1113000
1,4,8,1,1959,840,2440,0.7,2,1,2440,796950
2,3,6,1,1948,1720,1220,0.7,4,1,1220,521850
2,3,6,1,1950,760,1200,0.7,5,1,1200,556500
1,4,8,1,1957,820,1490,0.7,2,1,1490,758688
1,3,6,1,1941,1040,910,0.7,2,1,910,336000
2,3,6,1,1949,1250,1980,0.7,3,1,1980,531300
2,4,8,1,1970,1210,2600,0.7,3,1,2600,1081500
1,3,6,1,1952,760,1750,0.7,2,1,1750,630000
1,3,6,1,1943,1490,1280,0.7,4,1,1280,388500
2,4,8,1,1953,1220,1590,0.7,3,1,1590,651000
1,4,8,1,1954,1040,1660,0.7,3,1,1660,661395
1,4,8,1,1956,1010,1470,0.7,3,1,1470,735000
3,4,8,1,1967,2180,1790,0.7,4,1,1790,1009050
2,4,8,1,1963,1350,1440,0.7,2,1,1440,898800
2,4,8,1,1959,1500,2230,0.7,5,1,2230,798000
1,4,8,1,1968,990,1250,0.7,3,1,1250,1039500
3,4,8,1,1969,1210,1540,0.7,3,1,1540,1056300
3,4,8,1,1961,1320,2360,0.7,4,1,2360,859950
1,3,6,1,1948,1110,1140,0.7,3,1,1140,522900
3,4,8,1,1961,1660,2510,0.7,3,1,2510,850500
3,4,8,1,1969,1940,2560,0.7,3,1,2560,1050000
3,4,8,1,1958,1410,1590,0.7,5,1,1590,766500
2,3,6,1,1945,1380,1380,0.7,3,1,1380,440895
2,3,6,1,1947,1130,1680,0.7,3,1,1680,475650
2,4,8,1,1964,1060,1740,0.7,3,1,1740,924000
2,4,8,1,1967,1010,1040,0.7,3,1,1040,1018500
1,4,8,1,1967,820,1370,0.7,2,1,1370,997500
1,3,6,1,1948,820,1100,0.7,1,1,1100,525000
2,4,8,1,1954,1870,1950,0.7,3,1,1950,660450
3,4,8,1,1957,1620,2210,0.7,5,1,2210,739200
1,3,6,1,1936,910,1326,0.7,2,1,1326,210000
2,3,6,1,1948,1410,1570,0.7,3,1,1570,503790
1,3,6,1,1947,1230,1240,0.7,3,1,1240,481950
4,4,8,1,1971,1500,1400,0.7,6,1,1400,1106700
3,3,6,1,1952,2200,1430,0.7,4,1,1430,630000
1,3,6,1,1942,820,1370,0.7,2,1,1370,358050
1,3,6,1,1947,1390,1170,0.7,3,1,1170,483000
2,4,8,1,1954,1270,1490,0.7,3,1,1490,672000
2,4,8,1,1971,870,1580,0.7,3,1,1580,1113000
2,3,6,1,1945,1180,2030,0.7,3,1,2030,440895
1,3,6,1,1944,1100,1120,0.7,3,1,1120,419979
1,4,8,1,1954,1120,1300,0.7,3,1,1300,672000
3,4,8,1,1967,1490,1840,0.7,5,1,1840,997500
1,4,8,1,1968,1290,1640,0.7,2,1,1640,1037400
3,4,8,1,1967,1130,1960,0.7,3,1,1960,1008000
3,4,8,1,1961,2340,2340,0.7,4,1,2340,850395
2,4,8,1,1963,2220,2070,0.7,3,1,2070,917700
2,4,8,1,1965,1480,1920,0.7,3,1,1920,945000
1,3,6,1,1944,1190,1730,0.7,2,1,1730,409500
1,3,6,1,1946,960,1280,0.7,3,1,1280,451500
1,4,8,1,1959,1190,1060,0.7,2,1,1060,803250
1,4,8,1,1954,910,1200,0.7,3,1,1200,672000
2,4,8,1,1955,800,1190,0.7,2,1,1190,705495
1,3,6,1,1948,1190,1420,0.7,2,1,1420,514500
3,4,8,1,1958,1480,1660,0.7,3,1,1660,787500
2,4,8,1,1960,1320,940,0.7,4,1,940,834750
1,3,6,1,1952,880,1080,0.7,2,1,1080,613200
1,3,6,1,1948,1120,1700,0.7,3,1,1700,525000
2,4,8,1,1956,870,1560,0.7,4,1,1560,713997.9
1,4,8,1,1956,910,1320,0.7,3,1,1320,735000
1,3,6,1,1947,930,1240,0.7,2,1,1240,484995
